centroid_id,smiles,smiles_sha256,vina_affinity_kcal_mol,inside_fraction_with_padding,triad_min_distance_A,centroid_in_box,vina_out_sha256,vina_log_sha256
296,NCC=CC1CC2=NCCC=C=C(Cl)C(=N1)C(Cl)COCC2,b541e76c7cc28892e3bbfb092facc428d6ab69ce681c145e8a2eadecd0c296ea,-3.419,1.0,2.1943958166201476,True,c6ba145befb2b42cf4c3b1f34d8d5a9da3b5239c22864c8eefce11eafecfada2,8fb2621d11a03452e9edf0936cc889170e04f468324393dfa5b44b85cd4935c0
297,CC[C@H](C)c1cccc(NS(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CC3)c1,19c09236254748d9f3f65f9fa5340e7e233ddfd96496b6c214a037c8af7de308,-6.722,1.0,8.830377172012529,True,4f9ca6b03a1a39f0fdf13b49f96280e5a1919b5606f9bbba160fdcc630958431,9fe982f88773a348d40120ee5198fccade1fb6af6a976b7abc55518ae92074d2
298,C[C@H]1CN(C(=O)c2sc3cc(F)ccc3c2Cl)C[C@H](C)O1,97a3a2afd3f91ccbeff2a95ccfc5095c5384a9361d95e3c6799db9988104d085,-5.965,1.0,3.2894823300939002,True,69f78643017698dbd1eec49b3f2a17453f5cef88e704e8461260529c91943c5d,7b662ef231c34e0935dff06b8b92a5209e929cd0f6e3c462e781e9caec383ea2
299,Cc1ccc(-c2ccc(CNCC[NH2+]C[C@@H](C)O)o2)cc1Cl,d4f0eb82080f5fc1f1322260b863ee81012f1a239dead59655ae270103826043,-5.735,1.0,2.839678502929514,True,7155d407691adaa8f8ec85314d606c69cb55b21392c59d210ec87cc781fc7e31,6481eb0724374099010fb766497c7811ee95baa2f5e2116dc2bc63564c7a3226
300,CCOC1=CC(C(=O)NC(C)C2=CC=CC=C2OC)=CC(Br)=C1OC,4c19f2bcacdfe278324902074d71b99e0ff32219414c5af57dcd9545aab46f98,-5.342,1.0,3.2834576287809805,True,112dfcd91fb08704715eef03666812b54aa9472f8b5617cda234f39381381fca,db1b18ea10c84b131fa21b1028e6b3d82e8bd9721ecc77794a2f606474bc2e37
301,OCCNC1=N[N+]C(NCC=CCCCl)=NC=C=CC=C1,aa736497247b4825d00f53e1aaf3b7832b081953d17f905eb4a3952ca871f855,-4.02,1.0,8.231646554608623,True,0e624937220675959f8af475be7de2ffdcd01d97c38f9a89dcda9990715ee670,2f7bbb57695f1c978c96d61e7840cc5e6bbb89034df30864214cb9db43b69ea1
302,COC1=CC(CCNCC2=CC=C(CSC)C=C2)=CC(OC)=C1O,9d2fdfa1c74f1e84951c86e691fd77220040ea5e21a66394d6b24a301c68d515,-4.942,1.0,4.1203899087343645,True,0fa377df92e2fead63e138fbac536a0308f921141cb6668aa0249e7ad32b06f1,45431f2e60da609d931140413c720a9d75aacb875537a45504935f612e7d45bd
303,CCOC1=CC=C(C(C)NC(=O)C2=CC=CC(F)=C2)C=C1OCC,4f854095a288c267c87ddd71d32b3871bc85b51e8b7699376a646fa7f400f0ce,-5.823,1.0,7.1901599425882035,True,1fec75a0cd4c353518669038cada7cef0b016a5df82926df9c28757d97d46098,ab2561d0c4716e10705a7f9510ffd810f92c88b108e6fcdcc4744d2546bbe8d7
304,C=C[C@H](CO)[NH2+]Cc1cc(=O)oc2cc(O)c(CC)cc12,b6a12a4d70424404a4584dff9e8d4d1ec4a31c8c14265dc00891b71ebda121dd,-6.03,1.0,7.736232287102037,True,e8671dff063dc3694eae45f49fde48091800b54e6c26daaf1eafcf4e01cb22c1,0ea3f72fdc02b8ab5887c6985526529de56805ed3795a383104d674f50629a92
305,CC(C)CC(=O)NC(=S)Nc1ccc(Cl)c(Cl)c1,597ef9883da1fb689ff96769d4a8ebb51bb99a3d88842961493573bd0f59bbe8,-5.735,1.0,7.698504400206575,True,72d023aaf7f0cfea9d93256feb4d48ca485b161ba58c31767874083cb263e642,dabc0acfddf74f3ee5eaa61212fc36a8c7d0969ed92fa6b36ecc4491d2810c26
306,CC1=CC=C(F)C(CN[C@@H]2CCCC[C@@H]2O)=C1,3e69e145535021dceeb89851aa598bd1e68d1b98b765b16c9b40b50e034fef26,-6.027,1.0,5.027930289890663,True,baa7234b576eef1cd8790cb0029722142422a2c0499ddcbc8f51c73259155c95,35dbf88f939a80c5269f22932caf37ebee46567afb17423d6ff7142fa644fdef
307,Clc1ccc(N2C=Nc3ccccc3CCCON2)cc1Cl,4b6dd413f67c15f97d67534af7be18e6a0490c79ccb9394db022e69299dc11f2,-4.869,1.0,3.046376372019717,True,b526c167197e67cf335549e1e018215dc9bbf600cc673e15335f3b09665b65d8,dbd2ff9911181b64e986ae5c59a0171350c0e84a1effdabc5867960bbd21ebee
308,C=C=C(N)C(Cl)=CCNC1C=CC=CC#CN(CCO)C=N1,193cde6d609e29910f6ca836b5c21c95d44827fea08f34cc3303b041f86917fa,-5.39,0.9642857142857143,6.663037295408154,True,b18e2dd1eebed1ede525b283dedd47cfa09a66d2f7d55470ccd6698c5e0c2e1d,64e6b581ebdb1ef4c911b0ec5486e10068d697aeeba90ea1b4e984c124c664b7
309,Cc1cc(N[C@@H](C)CCO)c2cc(F)ccc2n1,9aa0adeadc845abfac747cd7928f363d8926ed845ba54fff87a1dfb7e7476353,-6.035,1.0,8.932787750752842,True,a15a887a466183c36b9f5ee6b67fb5f040415cc0beeb85a92f09d0656c156d51,ce37c1a055ac737d4de577a0096619636ff7daaa5deee969ffa130b8d23db2a2
310,CC(C)CCC[C@H](C)NC(=O)c1c(N)n(CCc2ccccc2)c2nc3ccccc3nc12,cfe73f007a7332253e5c737c9bed548a1acc8fde3ed7b6f4546cd670c997e44d,-6.846,1.0,7.21045588017845,True,a557ad7f62f65edf7eb19186665b524e47d4dd2ef58b1a3e03e603f20762e418,aeb208c781211dda081185fd423f3f4eded1962dd29a21e2b6bf720bd9731456
311,C=C(Cl)C(N)=CC=CNC1C=CC=CC=CN(CCO)C=N1,a1aec0b33a14612ffb228132ab14b1fb010d876eec85bc5e48a8ad35a4774a27,-3.753,1.0,3.2660695032408604,True,102031fa69196272d3bf66699fca8542490bf710a4e691fbefbe729530e41141,3ba198b8fc3dda9f89744bc3a283c6eda2c25e5794288970b159bf9ebde5b1a4
312,COC1=CC=C(CNC[C@@H](O)C2=CC=CC(Cl)=C2)C(Br)=C1O,acc78106e296f594b67d8f444e6567218d5b30b3579d69e24070e638c0e43f5f,-5.276,1.0,4.10009719396992,True,0367459bc2516ac4e0eba25e903bb0cee1b380e9e32f57ca7abe1c5f830f4b36,cdaca5a22c84d8db8875ccb07f9fd15aa385d496347c91ce65a0b85556be6299
313,C=CCNOCCNC1C(CCl)=Nc2cccc1c2,7cb8e86419ecc90613225d522e64b2ed198a1ebc417aa90bf8c1661a97947f6c,-5.208,1.0,2.3724451521584244,True,f1950e10dc6578aed80f4f21bd5a14bd9a524aac0e39b2bc226afe7fc09fc1b7,06255d4b0675c0790116a1e27c5188a4ded36a2e5d720414c26e3d744bdb93b2
314,CCOC1=CC=C(C=CC(=O)C2=CC(O)=CC=C2O)C=C1OCC,f4818a27a5d1cdf362752122609a39ddc560ce513b729ab7987075e855a75cac,-6.225,0.9615384615384616,9.201071676712447,True,7192b1ea5c16157561f9f9d3fa12e257a3688c4d155952ffae9ce89091e462d0,773fb3f0e10fce84094acd9f14259c8ba16e98f53c1324396626353f8d052d58
315,CCCN(C)C(=O)c1c[nH]c2ccc(C)cc2c1=O,9e4b83b9226b2e524f59b955967c81f057af02985f8d971a970e259a3f963d92,-5.964,1.0,8.541772649748998,True,37b3b9a8a51e5a716e8054aaf587bcd1523970f62d09d214dbf9eb45815eadae,37e65524778dde5566c12bdcde17af9e6c0c314366bfb6127eea3e77e94d2a8f
316,CC(C)(C)ON=CC1=CC=C(O)C(C(=O)O)=C1,4ace74f1b233bc5efcd1063d975ed06ad11ae145cb35babde2bc053eb2b2db61,-5.852,1.0,4.065082163991276,True,6d96fb55e8143bdfe833631f6d564435a94b2cba0e10e907c6fb0c113c68ec85,e14dee534596281c9139f5774f7203d070aa6817f648ab7a757704a15e2c9488
317,CC1=C=NN=C(Nc2ccc(Cl)c(Cl)c2)N=C(NCCO)C=CC1,57ef9d06546271ae0404c3e10ee839b91aadb4836f80f251e3f424852236dfc1,-4.675,1.0,9.665449446352715,True,351f75ef3e138ea7dc27209f9706871c0e71c62ef11591c05f9d12150d973644,fa6e77d6db9eb2be02e72f24268186f2c9f481782e9824fc3684a53b49d16bc3
318,NC1=C(NCCO)CC(CNCC=CCl)=C=C1,4541ae83b114a926aca982918a884f24bfe82a0ebbe08787bd0ce52326d32fe7,-5.452,1.0,7.327098061306401,True,7b5e961aad69398ed0a3187bdcd22c29156e8db8e5110856c3635e2757457935,6225d5f7bd585fff80402ec1818253b82d7f44f12ce24f382bcbed25cf7dd940
319,CC1(C)CC(=O)C2=C(C1)N(c1cccc(F)c1)C1=C(C(=O)CC(C)(C)C1)C2c1ccc(Br)cc1,15cfac2d979b0638823a2d1f80019807183829d3699d1343b90874291225f3ac,-7.285,1.0,3.524489182846218,True,0d053ad8916e315320f32db9b36cd68fe4165d4e18d83349100a1df99fbdd254,a481ee6c1841739c054efe7c67abe917ac75527fbb0a34fdcf01addae1990c62
320,PC=CC=CCC=NCC1=CC=C(Cl)C1,3d23ff72709a40902a3843f15d46763b5998ed2891cb5e98bb53f521a129687a,-4.878,1.0,9.352394399296898,True,4c2f34658db995941527bbf2c89f72dd93b29b3b1e8bf7b8689e18d6cc352353,0f2c83c92992e29c8675856882c5ba407fc75728cc087f6836be8e72ebdd5671
321,COCCOCCOC(=O)Cn1c(C)nc2ccccc2c1=O,4285cb67f198b2dd46eebd91cdff30a3682fcfbdd69c0f5ba7a54c55b251d310,-5.35,1.0,3.045686950426785,True,005ce191a22a9cc56a5f27c7f0336aa3138f4e0141f3e953a1301446675e1db2,6708bb0d48f1de5022cdd93108fb88c1f6cd778c8b55284107f879755c7fb50e
322,CCCCCN1C=C=NC=CC2=C(Cl)N3CC=CC=C3C(=N2)NCCOC1,4dbd31cf242001acc341d05654d1cfbd05c81bd62626c25fd0f55971d222f472,-3.897,1.0,8.644348211403795,True,b0317267551cd5d80c3a7779d880fdc2d2a4ae4470202455e5d2287a53a0507e,d501e00ad2a569aa1fbddf25dbd4123e8b780ab3c14237ea15ea4a852b603b29
323,C=C(C)CCC(=O)NC1=NN=C(CC2=CC(OC)=CC=C2)S1,8bfd100053914fe30cfe38137b9f1a4832a5e36f801ddf52023e9a15b7b8d9d3,-5.931,1.0,4.977273952677309,True,b88c8e36b606ddc5812a7b4a041e279c6c2087e1d36a8d947e41153a89180e28,f61b663fc6b9c362dc40106b361b722c12555599b3ac8c224ba26c8ed9a49a3a
324,CC(=CCc1nc(CCON)c2ccccc2n1)CCl,d64f0412ac3ca41b3f1b970326ca5ac0acb728c6b1132a448115808478073639,-6.393,1.0,7.156157907704385,True,d64a578ecef5ce549b20df33a07d6c45f5324dea4937338099687b200728aa4c,2522b0ecdb6ddbc7c509bed58ef5e20c494f06bc7c2f4a97df29db3a59f731ce
325,O=C(Nc1ccc(CO)c(F)c1)Nc1cc(Cl)cc(Cl)c1,abb14b7af0e9a173fd64d43f1f62c00c0e6cc6f44dff35d605eeb50a0b05b156,-5.404,1.0,2.8530860484745304,True,16beb678875a78aa4210725daf6efb2b809ed36277b421804e7a087e42d16871,0e950d2589876c4ed32645218ff5d39dbc490395f01b36104fe0924cf8c08e00
326,C[C@@H](NCc1ccc(C[NH3+])cc1)c1cc(Cl)ccc1Cl,46d2588ac02b0515af53d21bb4e597aa0d9f7a98c9cef0d6baa850fc6a489ac6,-6.381,0.9166666666666666,8.785248374405814,True,85db72cc09a3a76df121099d8d7e09e56fc3d3c5252fe0b6fd2568ef9621189b,c5f556a2919c042da683c7a6538616945c3398438ea165c9acaa38a9e0cac661
327,Cc1cc(N[C@H](N)CCC[NH3+])nc2ccccc12,ec3d94ce27071972e8ec674fa24de491a0149dae76c56903b012c68778329261,-6.103,1.0,6.51455708394669,True,bdc9096e0d7303946344d6aeba891cc1a2f60451a04a7de39f9df5a546b75c0a,402d9fa6c6c6b7f086e407ba2dad2d14d72397f3771b89f25d56cd22cc01137f
328,CCCOc1ccc(C(=O)Nc2nonc2-c2ccc(OC)c(C)c2)cc1,2adc18a2928c997bebaaf3b3eb9a6fcbeb9cf72524e75f931522beb42abea3e8,-5.895,1.0,7.300705376879687,True,6398ffb9e5bc7b1280fffc19678be78c5ae5c30ed61bfdea6a4748652b8fc19f,b28363b49df465b5601728173c071f2571e52f3241260c549afb1c75516a500d
329,CC=C(Cl)C(Cl)=CC=Nc1nc(NCCO)c2c(n1)=CC=2,f0e5220b26e64a29f8446523bb7c19aadd9a1059b5a5eb4a7945c81bc4200bc0,-5.97,1.0,9.287097016829316,True,d54598f04dc9fc4380a5d5053a46fbf9c2ee0986d05a12a529611c6a58616841,2c685ba3f519c3302ca1cc1e1fb1825f4997557262bfc78c3f8d4fde82970554
330,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(O)c(Cl)c1,3b475a39c1f2707ef37076194a33c158f21fde8c8581e4ca51835fcc06aed2dc,-6.05,1.0,3.0817193253117643,True,9d470f2b20dbc6828b40ebc93bbfb82cbcabf5d37a3ab57f22bb71e39c447713,d3bbaeacec4bc373393f2928066478d89d8ac4f5b6d3bd46a95ae7c2f02f7727
331,CCc1ccc(NC(=O)CSc2nccn3nc(-c4ccc(Cl)cc4)cc23)cc1,090d2bfda7dd682af3e7bbd50a4b9b06ee958bbde5347b44f1813f16b3c14341,-6.323,1.0,8.86815369736001,True,893a222d5dc3eb8581cb93e719fef24488ecb2b23ad8d5599a4b2bbf5f80104c,737ad30d97f75d9bfa5048813a044448224bf4664761b45574d780c39ed614de
332,OCc1ccc(CN2CCN(Cc3ccc(CO)cc3)CC2)cc1,6e92be201f2c352efc0d397d7f075767e9f59f2c409fdabfcb0b56e4b3ea0595,-6.215,1.0,8.964691349957343,True,3fd2458574b972a235b9a5c70a40025c0124cfc891151b99cafe3ea07429a060,2ff49ccf17d368c93f7ea280c78563c7f5c157d3ef9540e00a451d4e068fb3b4
333,CC(C)OCc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,92a907bc47ab20c49094e360d536fc8dbf0717f28502d0036a3e4359ddba8503,-5.716,1.0,7.704757361526708,True,b497627511b1e6eadb7967cfa489f725f53cee25136634556f0bddf3280e7a01,d872bd7c0561454c13c53b50dbcfb9c3e09a6948522cd768084c7c2395188c60
334,CC1(C(=O)OCC2=CC=C(F)C(F)=C2F)CC1(Cl)Cl,ebdd17f48669b926458012f25d0e069ee73fcb2f9eccf9a836805020f107791c,-5.859,1.0,4.988860190464352,True,9b2030b2efd5dc22bd3127d016a5985e8e5f92536203d7be03f6ecc955b43e1d,775145a78541abf559663c9ddbb85b938936784c2a6bc6653c20cf2bd4d77d6c
335,C=C(CO)C(=O)Nc1cc(S(=O)(=O)NC)ccc1O,1cb6acda2fe88dbed7c5be1ae3fa1369bc452e1488d17ce6b0b21876dc3133d8,-6.355,1.0,7.950295591989018,True,3513ca4ad2fadc2ff74424bf2a898742851f76f3dcbb566697c27cb511b2638d,a1aaeb81056f0ff05bc9091d262511185fc3f10fabe28bd58eb86ccda225827e
336,O=C(NCCC1=NC2=CC=CC=C2N1CC1=CC=CC=C1)NCCC(F)F,33ad303e8ff1ecfd56c59dc0b3c7828a7458ceb9ea64a95f23b1fc944aa93659,-6.894,1.0,3.426990224672376,True,e233edc8c71edb53cef1cc06a3264954820f9beafb7bee759a67177b219a46b5,6e650f145b083ed95518393d631949f7ac2fdad4c2f0fd92813c99bbfcde31c3
337,COCNC1=NC(C=CC(C)C)=NC=CC=C1,a4b1a77292f7c29a361aad51117a5d6564b3162dca9acde515812ff381ba2549,-4.286,1.0,9.348955289228845,True,b02395207f68dcc9422a59fcb1db4867c13f8d26e769e89bd65a5d26353ab177,1f21588587b07cd0a1b45c8a90de18c24a4beee4234c3e5b04e377adbf87a865
338,ClC1=[S-]=C=CC=CC=COCPC=NN1,9a7317b6251694385aa1dc02b002ef7d3025924a2865c60a95b506260185833e,-3.346,1.0,4.747226769388629,True,27b526c5bb7c9ccb43fc73ddb6bb3faaa2d7b2bbed4507e821652f76e8710cd4,de1389558cc5ade756880a65514e4fc6c5677ab100f2906272a531b0b6e382ea
339,C=C=NC(=NC1(CCNC=NCO)C=CC1C)NC=[S+]=CC=CC(=C)Cl,622286d2cc84dbeec029fd284f6819eda08191ee6ccd88a3ebece5ab8a29ca0b,-5.411,1.0,7.4281624914914195,True,594a1cb45766cebcbc5193e786c53dd3d2f3b2dd5fd0ffd6a06d981ac7445148,5a7a82815ee250222749fa5343d8e8f58179dad3832ae3e690a8a0c11558949a
341,COC[C@H](C)Oc1c(O)ccc2c(=O)c3c(O)cc(O)cc3oc21,e01c5d123d046b209837ef0a871186067d339f1525b8898406504e088bb14f4e,-6.25,1.0,8.791053179227163,True,5831998cd2f25a7d52e23e664f7a26e5ceaadd236d26c2dda24b1199a792aed7,45062eb91e9f959d1868ea819e2c752d67ef6a64366168c685dcfbc109693f71
342,CNCCCCNC1=CC=NC2=CC=CC=C12,fc57b92a6d55bb9f7e751be00b5aa0af67677379a4112cd56306cabc3ffb2cc8,-5.7,1.0,4.662133524471389,True,8cbbc4bddea837fa4cc493be55b6047deb674f03f2bb6bf6a29cc94d9634365e,27f69fea6e77c256cbcf833101a64888071e555c36d9d29341366b58fe80dee0
343,COc1cc(-c2oc3cc(C)c(C)cc3c(=O)c2O)ccc1O,15e7f50f611ea252802dc4630b708ea39ae89026ad81c1c3373776f977c07d02,-6.46,1.0,3.8691164366040987,True,ad2bb7543a89f2625cda71e9cf74befad7f823866415c4066c4306b71ac98c6c,e007a9ea31e830cdc73fc5148fef0cabd8e9f262e87e0489c26d4a5b53e1fe20
344,C[N+]=C=CC=C1CC(NCCO)=NC(NC(C)=CC=C(Cl)CCl)=N1,711819fd7a3acc6f0d9a241726605363abaa9c898e5e5ef6f96dcc8cee0d8e5f,-6.295,1.0,8.645773418266291,True,d540457e678ab0c2112635cb284780d8e6b5c4e2d46ac02aef0c64c075ca58f4,960d1a4abd6269e1829ca6e9df7388cd87e3029157dbd8f7d85f8e93d0c4462d
345,C=C(CC)CC/C=C(/C)CCC=C(C)C,617bcdc04c2af52d9429e60ce3aa589398916ba325e894fee2ab1a654a025e3b,-4.504,1.0,3.690459456490481,True,d2f592b8d33cee772aca6e5857e07a0948a580db6156081c43b38667903ffc57,ae95f9bba40701fd24353eceb993dab8f9346bc2f7ad91671e0edec3b23b3e59
346,CC=CNC(Cl)C=CCCl,14ff2239240bb2010da22b61c0adf3f2742a0f828d7bf71aeebf418fe84d7286,-4.125,1.0,8.693217183528779,True,3c5e8e511e7d1a58a87881766af3fa8d59c4e65636f6042f325c7c249aafc23e,141a8975ec600ceb901c47b064191eed745582b3c893552369b777aa2bed56d5
347,C1=CC=CC=CN=CNC[N+]=1,fb6b6ff2aec8ce5eb6f063ca5c390b00040921a8c00732d5e8318c9b45d2d907,-3.5,1.0,3.288308683806922,True,17e40a0d3f0df742cc4e634a0184e91aef8f567aa2c8bdb7875a838c45eaf051,1477b2a216becab9774e15293fd59292998248c67bda1585b918c56c4a2bc155
348,COc1cccc(-n2ccnc2SCC(=O)Nc2c(C)cccc2OC)c1,8c09aca22ff790361e7bcdb8e27e3388cdd1ecdd073396f148db7f1d44a3de09,-5.732,1.0,3.1473244192488345,True,5ebb850bdb6179709e0053b09b2f1d539c5ea6cc3c8470cefa88fa1269087aaa,8bf667b0f284b2c76525e08c67009e9341b3b590cb9f5e265b73e7563f30faac
349,ClC1=C=C2NC=NC=CC#CNCCONC2=C1Cl,fba46e2677231527cc4a8d419c3bd1ece08468021762a53eb5fca5339cb522c8,-4.57,1.0,3.4566599485630647,True,e2ab98a63b37b3f3457a7bc4ed102401d978b744b753cddff8bae99f061459dc,85f60db662b1176c77a16c8a30a05c137dc79aa38f36ca635a9936f691495f86
350,CCC(C)S(=O)OC1=CC=C(NC(=O)C2=CC=CS2)C=C1,df6152278c50b6af3e74851804186d0be730fc46cb666a2af73bfcedec1b56d4,-5.333,1.0,2.3005644959444203,True,9f318cb3e007844d9cb3f818ef95c70c20e69c2115f2fb62b4f8a10e798095ab,a06394a33984e7337806d1603fee9a145d801b720b0f85ac3f7d889534f46794
351,Cc1c(Cl)cccc1NC(=O)c1ccc(-c2cccc(Cl)c2)o1,0408fe1be85db38c297150f8cca28c65c4ec10ca851fe33230f200fba362d242,-6.809,1.0,5.445073185917705,True,8c892cbb48a64982cdb1d2070aab87ddc0eead6d8ecf444f7d2aa882d89736f8,e35b3673fed2d729572c9ace054ab74730f9c8001914653ed72dd0e51a670300
352,C=C/C=C/CC(=O)NCC(C)N,5d68f9fd239a23a51baeee15fa86bdaea84a897b5a71082bdd695a1a341b7763,-4.946,1.0,8.972039678913596,True,956ebf5131971b2aa484ce1c1767738243c3354fefc71c7e8d200bb3e75805ba,0480172e2133d77009caa0712f2b74d272465bfdeb0e0d89480b1bc7bdbaad07
353,C#CC[C@H](C)Oc1c(OC)c([O-])cc2oc(-c3ccc(OC)cc3)cc(=O)c21,af6913f23be70c49f24bcf0b9478128c4f741318991409d6de6f050a3b891112,-5.978,1.0,3.321380134823475,True,f2436835e77b198cf45fb1d102c62b2f574b3e7eb36b263b1554e936d5ba7211,da5ed71548d6327b4127e02cf2b81bc56c0ba24121ace1954f8595ee632ce421
354,COC1=C(O)C=C(CNCC(O)C2=CC=CC=C2)C=C1O,1e82eb17e28e3d3c5e3d3ce26d1403bd0e143889afc6163b53b780ecb80db5a2,-5.349,1.0,2.993391053637998,True,ba4eeb05ed04f24d566089e45667115f71ea18e7870d9b20cbd5483983955b06,1b5e226c909d1163542cf951a4261b72055a3efe7e5fbb46838d7fb3ef0fcf33
355,CCCOc1ccc(C(=O)Nc2cc(C)on2)c(OC)c1,38620cf8e89e8e6940883929e585b1e1a92ac5d3ec3d6e922967dd2719c4106c,-5.035,1.0,8.8541870886039,True,03307322d429d536559a219d02d9666ebccb7b25ae88fa3b7448fc4c5a484b49,c28189ecddb4bfe0d525db8e6ed5a9e65f549bc0aec5dff5cc126c2958fdaa4f
356,COC1[C@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O,143a41dac69bb5f6ac396fbbf96b2c7309449d5b08984e10908c2b68026c00fd,-4.485,1.0,4.3067501668891826,True,929eb6ca8b0f4a172f3269d9541137a500482a0aeb419168700c99e610a387b9,c943e555489d7c1891026d76c6a248428ea735f4545cddd59bba610e00edaaf0
357,C=C1C=CC=C2N=C(Nc3ccc(Cl)c(Cl)c3)NOC12N=[S-]C#[SH],b51302147b3cc956c537818ad769d8a53edf6efdf8e7f5b64e2bcf4f0f5945af,-5.794,1.0,7.1429037512765055,True,b4ae3c41e716ab8312a71255821a72e72cb94f807a01835f1de73bb1e5139236,505adfc6c742bfca1e47ec969b7218d60a6f9f4aa7a740132eeebcf52de9c592
358,[B-]C(=CC=C(Cl)C(=C)[O-])NC1=Nc2ccccc2[PH](NCCO)=N1,7393f8429e02e84634b4b8949da39f5187cae7a28a1fd23a3f0fa69a7f305f3f,-6.303,0.9642857142857143,8.808644504122073,True,b04b01328ae2331e14251b73cc90b560287aa3d1591d7048c3f8b8ed1f45d617,c9a94bf17ee7eec83c4b27cc657678f3a0538f207e07dae50feab112c6480a2d
359,Cc1cc(-c2csc(Nc3ccc(O)cc3)n2)ccc1F,1b98f649852c5723a7d56a9a0e271ae87943741ed452194fabce2b74026edc34,-6.738,1.0,5.048815801749951,True,88e898e95936691023db8f87941378b211b63e2d9f19f3a075470cd6df9d5d8c,7652c603af68a04a73dfd206706a631a010379c34eab1faedbd2781c2c7bed33
360,CC(NCC1=CC=CC(C(F)(F)F)=C1)C1=CC=CC(F)=C1,f745744a4a5331d19c0076ce86f218055baeede104d2f3148dfc16b4c3021cda,-7.406,1.0,8.289247312030207,True,07334143466b5a1189cf1bb21fba1311359e8c3348f59d369ad2f754d25ea42d,b9c767374d1a44cd53ff3b077bbc1551e6ef3739843d341d0e3f9b5f05a83905
362,CO[C@@H](C)CCNC(=O)c1c[nH]c2ccc(C)cc2c1=O,77e4f3242c82bb48fd7adaa682a2bb864ce84177cfe322d3385f9d4547f76bb0,-5.747,1.0,4.204875622417383,True,541d705cba0ba71f3eee79df6a743eef757a7fbfa1810f0884069d58620171cc,290979087a1b70b2c6e2041019c815b84f427244a4d07d0d44b4283d8e49a043
363,[C-]#CCCCNCCONc1ccc(Cl)c(Cl)c1,20793f0eb21e46c02b711cd89b67d08ae030b21b6a33038936ab3923211cceeb,-5.226,1.0,3.048694638693748,True,68084c790b689bb5796d4492d2444e1c42ff4e69c7d103a1ffdc980784a8df95,8cff086fa4362bec76db64d3d4882e949f498868efef94eec007f458116ee783
364,CCN(CCC#N)CC(=O)NC1=CC=CC=C1C(=O)NC1=CC=CC=C1,5bd0d6a774851fb6830a19d34fba3653e6e835443de55994e4e5547ca7f0ef54,-6.112,1.0,8.894274225590305,True,652c9c4198496e30a744a821fa1c2510ac7554cd7afba3aeb4647bba1f736c12,ce642f5b65373786ae791bc9a58849ff8dfedda017965ab5fff2893377deedd6
365,O=C(Nc1cccc(Cl)c1)c1cccc(C(F)(F)F)c1,3852c1a01be6fb7369f8ed830f2f3c3638504560347e3f8815e5f39c769214bb,-7.329,1.0,8.02511015500722,True,13783344b4ae6264d3ec5d1f47862e4d4a89b316d08a38e7f768f8ccb4e60fde,7acac396c24912a91276556d06ae30b1b18ba7d4a34cfb68a37d08a261102920
366,NOCCC1=C[C-](c2ccc(Cl)c(Cl)c2)C=NC1,fbe1181459d1f99a47f49b08c948a1f8da82b25ad6d58ea3140017019f52c3e2,-5.865,1.0,6.6140690198999295,True,187358406305e0a4ecce2fa713a439883d6dea8b18661173c104de7df463d3ca,86aa6e34af42940f55fda7d94d3944174a73596452b63b5d15fb0b6877500e4b
367,COc1ccc2c(c1)oc(-c1cccc(OC)c1OC)c(O)c2=O,695b67f87a067122a35bd95cd266bb554ee1563108c27eda9552e62ae14b8bc1,-6.035,1.0,9.796909563734884,True,48698ae51b8ef6b423a9e7b4bf83fa1cb53b17d15b07f37f02a1fad154c63bf3,d14db7585cfcd13d1b90f3e4284d20ecdd75b4cc0030010e6e5426c395562bc9
368,OCCNc1nc([B+]c2ccc(Cl)c(Cl)c2)nc2ccccc12,0f19048fd1fd279f91832af4864fd0c271e485a55b7b93f88685090a7d6b5ca9,-6.852,1.0,4.3253537427590825,True,4f9704b63ecc0cb99dd1969fd2acd9138fa09f65375e554b898b013538e28611,2b1bd2a44c52a78744c9e0c5346a0f7b072f2f381c9253d86a5f7dc17f68ceaa
369,CNS(=O)(=O)C1=CC=CC(CNC2CCN(CCC3=CC=CC=C3)CC2)=C1,218f0615e8776b5cd6eab7647ed258e61134e5ddea9c361ab3bfadb67a9da5e7,-6.795,1.0,7.212621021514994,True,26b8b42fab245af70c7929bc3c9ad07fd07b2b90bcbcb9d76eb9edb5187fdb40,9a2d57935df6e4baec3b2a4996087c82933cfffb3036b735eecf9c4a019c701d
370,NCC=CC1CN=C(CC=CCl)N=CN1CCO,38b44d6575284fb5f13c66da386d9d8129f59e02afaec3d4b55b140ec35b90d3,-4.149,1.0,7.283868546315206,True,5614380693f2356ae8578c4333fd06b04bb16ded691c645cf3b6905cea428166,273eafc48d1cc8b65b341ee39a25c23d585ac36892b856724d019aad14900f85
