Compound Names,Smiles,Set,source,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,Canonical_smiles,standard_inchi,standard_inchi_key,NP_likeness,SA_score,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
MMV665809,Oc1ccc(Br)cc1CN2CCN(Cc3ccc(Cl)cc3)CC2,Probe-like,StJude,395.728,4.1259,3,1,4,0.843157258526792,0,26.71,0.0575033914297819,0.93051210641861,0.6024846971035,0.456480699777603,0.617287611961365,0.398634189367294,0.257671600580215,0.621680247783661,0.981871855258942,0.587446480989456,0.0596270366571844,0.182475817203522,0.243098485469818,0.0856961838901043,0.998471891880035,0.0015852571930736,0.0032259396044537,0.0168662009760737,0.0395394466817379,0.0141603354364634,0.0793080404400826,0.0064673520566429,0.878378403186798,0.329035899043083,0.367174702882767,0.0005660863622324,0.0321662691421807,0.312767055630684,0.0241732824593782,0.94110918045044,0.985200273990631,-5.25519534480837,66.4512299615227,42.4405658669884,-16.8131743731293,-7.90526801033596,3.03449788177473,3.53954664457381,99.3536327644154,-4.01737687694577,0.108112197579699,64.4823575029081,78.9453276463746,31.1748739821636,36.6808840635905,63.8037999224506,94.3776657619232,22.4893369523071,13.2803412175262,22.0240403257076,71.9271035284994,26.0178363706863,82.0085304381543,88.4451337727801,87.2818922062815,79.9534703373401,91.120589375727,99.728576967817,59.1314462970143,49.3214424195425,55.4866227219853,71.2291585886002,18.4179914695618,61.3803799922451,14.3078712679333,8.91818534315626,43.9705312136487,56.8437378829004,44.3195036835983,44.9011244668476,54.6723536254362,63.4354400930593,67.7782086079876,75.8433501357115,17.4873982163629,67.0802636680884,78.596355176425,51.9968980224893,96.3551764249709,98.8755331523847,33.8115548662272,74.9127568825126,72.8964715005816,10.7405971306708,67.157813105855,80.5738658394727,90.1124466847615,90.1512214036448,31.4462970143466,37.6114773167895,Oc1ccc(Br)cc1CN1CCN(Cc2ccc(Cl)cc2)CC1,"InChI=1S/C18H20BrClN2O/c19-16-3-6-18(23)15(11-16)13-22-9-7-21(8-10-22)12-14-1-4-17(20)5-2-14/h1-6,11,23H,7-10,12-13H2",UDBUKNAECQQGSK-UHFFFAOYSA-N,-1.07493848340163,1.86475515758922,2,1,2,5
MMV665810,O=C(Nc1cccc(c1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4,Probe-like,GSK;StJude,348.41,2.0302,5,4,4,0.681464205859043,0,89.91,0.212576857209206,0.61718972325325,0.86469167470932,0.288885267078877,0.0907442472875118,0.364306548237801,0.110692472755909,0.468120604753494,0.147700355947018,0.393355503678322,0.0437495846301317,0.243828505277634,0.355127310752869,0.823690211772919,0.821577095985413,0.0432139039039612,0.0665154628455639,0.228668461740017,0.0180036285892129,0.0149043343495578,0.108253169059753,0.0082399232313036,0.401730719208717,0.241107600927353,0.269089518487453,0.0824493728578091,0.0306474726647139,0.260173615813255,0.150829719007015,0.384291860461235,0.622883892059326,-5.69665563608732,-49.8243737251231,-30.8514612971866,88.8469859811875,-12.7590949803752,2.50140530473279,0.759623164704395,59.969086969709,-2.81325021335686,4.2941188933112,53.1213648701047,46.297014346646,59.1120589375727,86.0217138425746,63.8037999224506,71.8495540907328,22.4893369523071,60.566110895696,54.0907328421869,39.3563396665374,63.5905389685925,75.3005040713455,47.8092283830942,84.7615354788678,67.0414889492051,84.1023652578519,68.8251260178364,41.4113997673517,45.3664210934471,65.3741760372237,79.9922450562233,73.749515316014,23.2648313299729,82.7064753780535,80.1473439317565,83.5982939123691,45.5602946878635,45.8704924389298,59.1314462970143,58.1233036060489,29.5075610701822,63.6293136874758,68.6700271423032,86.0798759208996,65.9557968204731,76.2698720434277,80.9228383094223,45.7153935633967,69.174098487786,18.301667312912,1.51221403644824,3.37340054284606,94.6878635129895,22.3730127956572,48.1969755719271,38.0379992245056,31.6401706087631,54.3621558743699,70.3373400542846,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,"InChI=1S/C19H20N6O/c26-19(24-15-5-1-3-13(11-15)17-20-7-8-21-17)25-16-6-2-4-14(12-16)18-22-9-10-23-18/h1-6,11-12H,7-10H2,(H,20,21)(H,22,23)(H2,24,25,26)",SCEVFJUWLLRELN-UHFFFAOYSA-N,-0.909505620426,2.56724887008304,0,2,2,4
MMV665927,ClCC(=O)NCCOc1ccc(Cl)cc1Cl,Probe-like,GNF,282.554,2.7272,2,1,4,0.665993765930719,0,38.33,0.360435408353806,0.953245830535889,0.915478241443634,0.994862985610962,0.935752582550049,0.153814944624901,0.562735971808434,0.360780602693558,0.277660743892193,0.807029461860657,0.487852558493614,0.515153348445892,0.0189275838434696,0.724418938159943,0.999979591369629,0.0100165820680559,0.0088146694004535,0.504381597042084,0.119695111364126,0.0211288350168616,0.171601517498493,0.0856214292347431,0.971089923381805,0.0322557473555207,0.750917518138886,0.164483523368835,0.265795207023621,0.344616413116455,0.333654484152794,0.68856498003006,0.277920246124268,-4.50545296289773,106.200468172664,60.718840145384,15.0811068719298,-9.13552800789804,2.58884044303192,2.85882568006163,81.2919676960309,-3.47385576570813,2.99385641510607,35.4788677782086,57.735556417216,16.3823187281892,36.6808840635905,63.8037999224506,69.4842962388523,22.4893369523071,21.1516091508337,72.7801473439318,77.0065917022102,78.6351298953083,99.8449011244668,97.5959674292361,51.2989530825902,91.9348584722761,78.2861574253587,77.7045366421094,88.7553315238465,79.5269484296239,89.5696006203955,18.1465684373788,66.1108956960062,94.1837921675068,47.8867778208608,22.4117875145405,92.9430011632416,76.580069794494,54.7111283443195,75.0290810391625,89.8022489336952,87.9410624272974,37.3400542846064,94.6878635129895,92.5164792555254,93.9123691353238,79.9534703373401,91.7022101589763,74.6025591314463,49.4377665761923,80.1473439317565,92.0124079100427,82.9778984102365,61.3028305544785,55.447848003102,54.4397053121365,77.394338891043,58.1233036060489,41.7603722373013,61.1865063978286,O=C(CCl)NCCOc1ccc(Cl)cc1Cl,"InChI=1S/C10H10Cl3NO2/c11-6-10(15)14-3-4-16-9-2-1-7(12)5-8(9)13/h1-2,5H,3-4,6H2,(H,14,15)",YDVUTDAMJFFBOB-UHFFFAOYSA-N,-1.64223990528673,1.88383309073295,1,2,2,5
MMV667486,CCOc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,Probe-like,GNF;GSK;StJude,261.329,1.2708,6,2,4,0.857108577353063,0,89.23,0.0694354203995317,0.770501863956451,0.907384538650513,0.012105913774576,0.0076758238486945,0.0880387239158154,0.0017661319492617,0.379962578415871,0.528611892461777,0.528546023368836,0.0014194870542269,0.0974715627729893,0.0232911626808345,0.126672413945198,0.98573808670044,0.000378196931706,0.0142143735662103,0.0306305908598006,0.0018074712716043,0.0106265590991825,0.133665908873081,0.0001042447212967,0.668359285593033,0.0057927106041461,0.0060245225206017,0.0007990556128788,0.0015247948875185,0.0062450327677652,0.0032221691566519,0.197958444803953,0.144990359991789,-4.82040184559277,20.0568904794238,11.4665789585513,-6.73312364828902,-9.88624583869532,2.79038763835326,-0.274911634024995,52.5393346495221,-2.42629260810966,6.68684537075047,30.011632415665,35.6727413726251,69.5036835982939,60.8569212873207,63.8037999224506,95.8123303606049,22.4893369523071,60.0620395502133,25.6300891818534,53.0438154323381,75.8433501357115,35.6339666537418,13.6099263280341,32.1442419542458,12.7956572314851,79.2555253974409,86.545172547499,53.974408685537,19.5036835982939,36.4870104691741,21.5199689802249,24.1178751454052,38.6583947266382,5.19581233036061,34.1605273361768,53.702985653354,20.2791779759597,37.3788290034897,66.4986428848391,9.57735556417216,43.8929817758821,16.7506785575805,5.38968592477705,21.132221791392,14.2303218301667,28.7708414113998,23.3036060488561,20.1240791004265,36.0992632803412,59.7906165180302,32.8034121752617,42.1868941450175,24.5443970531214,47.3827064753781,66.9639395114385,22.2179139201241,24.1954245831718,62.0783249321442,82.7064753780535,CCOc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,"InChI=1S/C13H19N5O/c1-4-19-10-7-5-9(6-8-10)18-12(15)16-11(14)17-13(18,2)3/h5-8H,4H2,1-3H3,(H4,14,15,16,17)",VLQRTOJDGFJEIE-UHFFFAOYSA-N,-0.577650917662979,2.50035012695647,0,2,2,6
MMV667488,C12=C(C=C(C(=O)NCc(cccn3)c3)C(=N)N1CCc(cc4)ccc4OC)C(=O)N(C=CC=C5C)C5=N2,Probe-like,GSK,494.555,3.01339,8,2,4,0.33774826894761,0,114.37,0.425389921665192,0.201660089194775,0.795025908946991,0.244489970803261,0.74999520778656,0.349607962369919,0.811201751232147,0.138985298573971,0.192275202274323,0.799892473220825,0.978073275089264,0.197049234807491,0.421815729141235,0.937732636928558,0.999133586883545,0.0121849050745368,0.0107352883554995,0.427547639608383,0.203257165849209,0.02923828009516,0.0639517575502396,0.080175057798624,0.917682790756226,0.923094046115875,0.531170099973679,0.0420194495469332,0.197379972040653,0.412848114967346,0.18090576082468,0.200023685395718,0.927331483364105,-5.57283001308688,27.6200400519696,54.0607904963473,63.7385202514106,-12.4977138620965,3.49445439972567,1.90285025947121,85.9850816978067,-4.45723979295836,-5.2445339382536,81.155486622722,62.039550213261,82.3575029081039,60.8569212873207,63.8037999224506,25.9402869329197,22.4893369523071,75.2229546335789,77.9759596742924,12.6405583559519,50.1744862349748,72.9352462194649,92.9430011632416,83.5595191934858,96.898022489337,57.1539356339667,72.9352462194649,87.6308646762311,98.8367584335014,58.278402481582,84.257464133385,86.6614967041489,67.3904614191547,53.6254362155874,26.7545560294688,91.1593640946103,85.73090345095,64.2497091896084,35.4400930593253,89.1818534315626,70.8801861186506,95.3858084528887,85.459480418767,78.1310585498255,91.9348584722761,82.3962776269872,83.9084916634354,20.5118262892594,90.1124466847615,21.2485459480419,41.1399767351687,79.7595967429236,90.5001938735944,24.4280728964715,92.322605661109,58.278402481582,65.6068243505235,23.2260566110896,8.06514152772392,COc1ccc(CCn2c(=N)c(C(=O)NCc3cccnc3)cc3c(=O)n4cccc(C)c4nc32)cc1,"InChI=1S/C28H26N6O3/c1-18-5-4-13-34-25(18)32-26-23(28(34)36)15-22(27(35)31-17-20-6-3-12-30-16-20)24(29)33(26)14-11-19-7-9-21(37-2)10-8-19/h3-10,12-13,15-16,29H,11,14,17H2,1-2H3,(H,31,35)",WMKBBWXQNFSSNO-UHFFFAOYSA-N,-1.48159831312023,2.61817706073,1,1,1,9
MMV006825,n1c(Nc(cc2)ccc2OC)cc(C)nc1NCc3ccccc3,Probe-like,GNF,320.396,4.14932,5,2,4,0.714322436808689,0,59.07,0.649971556663513,0.763103795051575,0.961931753158569,0.984219300746918,0.941646075248718,0.278872054815292,0.351731953024864,0.520654952526093,0.862371683120728,0.704281723499298,0.925041329860687,0.211992971599102,0.101529069244862,0.89457802772522,0.999974513053894,0.0081103842006996,0.0285070056095719,0.937536406517029,0.450791621208191,0.0761416777968407,0.343538343906403,0.0177255456335843,0.967719829082489,0.402831506729126,0.677289474010468,0.315715831518173,0.150618281960487,0.863589823246002,0.241093790531158,0.329299309849739,0.853033041954041,-4.91572192644472,99.667496764137,97.0087336402914,2.93383468274872,-8.5361859528783,2.06025315781321,4.12350752213005,104.896963197376,-5.70627178530375,1.0554704337329,47.111283443195,79.2167506785576,59.1120589375727,60.8569212873207,63.8037999224506,76.851492826677,22.4893369523071,37.6114773167895,90.3838697169446,52.3846452113222,93.1756494765413,98.7592089957348,97.8286157425359,75.106630476929,84.9166343544009,87.1655680496316,95.0368359829391,73.6331911593641,95.9286545172547,60.1783637068631,51.3377278014734,80.6514152772392,93.2144241954246,42.6521907716169,56.7274137262505,99.3020550601008,96.2000775494378,84.9166343544009,90.577743311361,69.6393951143854,86.4288483908492,71.2679333074835,91.6246607212098,96.9367972082202,89.2206281504459,96.9367972082202,88.018611865064,38.6583947266382,82.1248545948042,53.974408685537,90.1899961225281,95.0756107018224,42.3032183016673,61.2252811167119,22.5281116711904,96.3551764249709,96.8592477704537,7.28964715005816,45.5990694067468,COc1ccc(Nc2cc(C)nc(NCc3ccccc3)n2)cc1,"InChI=1S/C19H20N4O/c1-14-12-18(22-16-8-10-17(24-2)11-9-16)23-19(21-14)20-13-15-6-4-3-5-7-15/h3-12H,13H2,1-2H3,(H2,20,21,22,23)",SSTCHTLFFVJUGP-UHFFFAOYSA-N,-1.34626224420708,1.87388884794606,2,1,2,8
MMV009085,OCCCCN1C(=O)c2ccc3C(=O)N(CCCCO)C(=O)c4ccc(C1=O)c2c34,Probe-like,GNF,410.426,1.5768,6,2,4,0.504325837110249,0,115.22,0.287242594361305,0.6074862241745,0.348020723462105,0.446031245589256,0.228039485216141,0.125862953066826,0.244996702671051,0.060115197300911,0.0499791067093611,0.333919659256935,0.0963845208287239,0.300057172775269,0.257341851294041,0.86484454870224,0.865120530128479,0.0420305944979191,0.0294201046228409,0.130492208898067,0.0468251479789615,0.0143356882967055,0.0442867316305637,0.0132008341141045,0.656952738761902,0.435346233844757,0.208472117781639,0.0133904462680221,0.0745469246059656,0.241569665074348,0.202788811922073,0.570055103302002,0.677298986911774,-4.85682151183637,16.1000170480163,7.9777640730205,93.1248946597249,-11.6916272328104,2.68689476836106,0.738837202198348,74.4312655792261,-4.1171830244991,2.24636328302328,67.429236138038,39.97673516867,69.5036835982939,60.8569212873207,63.8037999224506,47.5765800697945,22.4893369523071,75.6882512601784,64.870104691741,38.4645211322218,11.3997673516867,81.698332687088,66.6925164792555,43.466459868166,79.2555253974409,37.4563784412563,50.5234587049244,35.0523458704924,54.9050019387359,72.3924001550989,72.6638231872819,77.7045366421094,24.6219464908879,82.1636293136875,58.278402481582,75.5331523846452,59.6742923613804,44.4358278402482,22.5668863900737,65.3354013183404,43.0011632415665,72.5087243117487,62.5436215587437,61.1477316789453,80.9228383094223,75.3392787902288,85.459480418767,63.9007367196588,71.0740597130671,57.6967816983327,29.1585886002326,38.1930981000388,95.3470337340054,29.8953082590151,60.7599844901124,37.7665761923226,48.7785963551764,29.3912369135324,56.0682435052346,O=C1c2ccc3c4c(ccc(c24)C(=O)N1CCCCO)C(=O)N(CCCCO)C3=O,"InChI=1S/C22H22N2O6/c25-11-3-1-9-23-19(27)13-5-7-15-18-16(8-6-14(17(13)18)20(23)28)22(30)24(21(15)29)10-2-4-12-26/h5-8,25-26H,1-4,9-12H2",XZBVMYTVRGGDKI-UHFFFAOYSA-N,-0.159153212019667,2.36189317473798,0,1,2,10
MMV007591,COc1ccc(cc1)C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C,Probe-like,GNF,496.692,5.55820000000001,6,2,3,0.353785076949653,2,76.66,0.0343051930889487,0.499974203109741,0.911561906337738,0.0218592355027795,0.0789845766499639,0.223184698820114,0.0285756153054535,0.643663144111633,0.478983134031296,0.873752677440643,0.708827117085457,0.316580319404602,0.137124758958817,0.13681196924299,0.982643699645996,0.0076468263170681,0.0072578256018459,0.0641602698713541,0.0095313860801979,0.0169953216332942,0.054009160771966,0.0041142347618006,0.950051116943359,0.793798303604126,0.0946179777383804,0.0037914465356152,0.0252793391235173,0.059429482743144,0.0057017850456759,0.212908719480038,0.814672338962555,-5.17908362488538,26.4659576536305,52.9586229920089,72.00055847645,-6.12425515863768,2.29847681391825,1.89917713509285,74.0031813418262,-3.78552237667399,2.55911929244277,81.3105854982551,91.7797595967429,69.5036835982939,60.8569212873207,20.9189608375339,28.266770065917,68.8639007367197,51.1050794881737,13.8425746413339,30.6708026366809,77.0841411399767,42.3419930205506,45.3664210934471,66.3435440093059,46.2582396277627,92.2062815044591,85.0329585110508,97.0531213648701,87.6696393951144,74.1760372237301,58.1233036060489,25.5525397440869,37.417603722373,41.1399767351687,18.8832880961613,65.1027530050407,37.7278014734393,48.58472276076,29.0810391624661,47.1888328809616,79.8759208995735,87.9410624272974,42.7297402093835,41.1012020162854,62.0783249321442,56.1845676618845,29.8177588212485,22.4893369523071,79.2943001163242,37.8441256300892,39.8991857309035,79.0228770841411,92.1287320666925,82.0473051570376,35.5951919348585,58.2008530438154,48.3908491663435,36.1380379992245,57.8906552927491,COc1ccc(C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C)cc1,"InChI=1S/C30H44N2O4/c1-29(2,3)31-19-23(27(33)21-11-15-25(35-7)16-12-21)9-10-24(20-32-30(4,5)6)28(34)22-13-17-26(36-8)18-14-22/h11-18,23-24,31-32H,9-10,19-20H2,1-8H3",RPSRHRCHOHZXED-UHFFFAOYSA-N,-0.0862793540443,3.31235127925816,1,0,0,15
MMV128432,COc1cc(CNCCc2ccc(Cl)cc2)cc(OC)c1O,Probe-like,StJude,321.804,3.3951,4,2,4,0.767469241870608,0,50.72,0.0653864830732346,0.563765239715576,0.585047727823257,0.938559353351593,0.852707815170288,0.103281982988119,0.363318026065826,0.605274325609207,0.95333776473999,0.73575679063797,0.5856236577034,0.120355388335884,0.0305082321166992,0.144513435661793,0.999222493171692,0.0048353804741054,0.0057419958990067,0.112106671184301,0.224277848005295,0.121942980587482,0.148667578399181,0.0215466517955065,0.85790628194809,0.20989882349968,0.31356086730957,0.011756525747478,0.195440062880516,0.644435548782349,0.118277712166309,0.741612792015076,0.83326450586319,-5.08576843523386,110.773283698342,35.7264381845582,-9.24765131886604,-9.0234723807789,2.2890964058653,2.03671053222076,80.1141338856032,-2.84272479983156,2.00630560890206,47.2663823187282,67.7394338891043,46.4715005816208,60.8569212873207,63.8037999224506,84.257464133385,22.4893369523071,31.3105854982551,24.2341993020551,34.7809228383094,24.4280728964715,96.6265994571539,95.696006203955,36.5645599069407,85.459480418767,90.3450949980613,98.8367584335014,78.4024815820085,83.3656455990694,43.1174873982164,26.3668088406359,26.6770065917022,68.3210546723536,31.2524234199302,15.2384645211322,73.4393175649477,87.1655680496316,89.7246994959287,70.4924389298178,72.3924001550989,60.4110120201629,62.1558743699108,72.4699495928655,58.3171772004653,91.8185343156262,90.7716169057774,77.6269872043428,79.1004265219077,80.3412175261729,43.3889104303994,93.0981000387747,66.9639395114385,20.317952694843,56.533540131834,34.9747964327259,60.6824350523459,56.7661884451338,53.8193098100039,54.2846064366033,COc1cc(CNCCc2ccc(Cl)cc2)cc(OC)c1O,"InChI=1S/C17H20ClNO3/c1-21-15-9-13(10-16(22-2)17(15)20)11-19-8-7-12-3-5-14(18)6-4-12/h3-6,9-10,19-20H,7-8,11H2,1-2H3",UTQRIOBWBSBXPN-UHFFFAOYSA-N,-0.345156464189409,1.85144097505276,2,2,2,10
MMV665852,Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1Cl,Probe-like,GNF,350.032,5.9442,1,2,3,0.69108567990481,0,41.13,0.0834120742976666,0.913320779800415,0.958470356464386,0.972300827503204,0.898489427566528,0.454972761869431,0.783698725700379,0.220092111825943,0.410154351592064,0.609505879878998,0.574294185638428,0.551286166906357,0.0169669514056295,0.955508768558502,0.99995768070221,0.0073952816892415,0.0638135477900505,0.925729501247406,0.126245325058699,0.0164799653925002,0.247117626667023,0.0585643013939261,0.893991708755493,0.0481909949332476,0.669073033332825,0.113561643660069,0.211334386467934,0.975263452529907,0.502628064155579,0.628105503320694,0.392787328362465,-4.20958845862834,55.3161896165804,42.071916089148,107.914665951364,-9.12143998352089,2.61787088773572,4.00836172314836,97.7513289660668,-6.83770843391904,12.2293982863974,53.5866614967041,93.9511438542071,6.64986428848391,60.8569212873207,20.9189608375339,73.2454439705312,22.4893369523071,24.020938348197,29.468786351299,69.4842962388523,92.2450562233424,98.1775882124855,96.7041488949205,90.8879410624273,96.3551764249709,68.0884063590539,83.2880961613028,61.6130283055448,83.0166731291198,90.8879410624273,16.8670027142303,90.3838697169446,90.2287708414114,40.6746801085692,79.2555253974409,99.2632803412175,77.5494377665762,48.1969755719271,84.4513377278015,85.7696781698333,66.0721209771229,42.0317952694843,91.2756882512602,89.6859247770454,92.4777045366421,99.5347033734006,95.9286545172547,68.8639007367197,58.1233036060489,94.881737107406,66.614967041489,72.547499030632,96.3164017060876,55.5253974408686,56.1070182241179,95.3858084528887,87.3594416440481,1.70608763086468,94.1837921675068,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,"InChI=1S/C13H8Cl4N2O/c14-9-3-1-7(5-11(9)16)18-13(20)19-8-2-4-10(15)12(17)6-8/h1-6H,(H2,18,19,20)",ZDPIZPXVHVYTOK-UHFFFAOYSA-N,-1.34287359872035,1.6627742569299,2,1,1,2
MMV396717,c([nH]nc1c2c(O)cc(C)c(Cl)c2)(C3=O)c1C(c4ccccc4F)N3CCc(cc5)ccc5OC,Probe-like,Commercial libraries,491.95,5.67972000000001,4,2,3,0.36351933001238,1,78.45,0.30947067886591,0.303126892447472,0.876200819015503,0.38711611032486,0.949821782112122,0.375754821300507,0.980592238903046,0.106637223064899,0.144312426447868,0.847492206096649,0.950631558895111,0.335253044962883,0.0461347337812185,0.913281583786011,0.99995698928833,0.0038148953346535,0.0131771087646484,0.544555443525314,0.337999597191811,0.0775763485580683,0.273212498426437,0.161656074225903,0.883404099941254,0.916687047481537,0.579440999031067,0.072136801853776,0.318738865852356,0.969698905944824,0.45163055062294,0.131399387121201,0.875220108032227,-5.38179979148239,77.3196299336784,101.267957201024,11.6335615037208,-10.3759616519315,3.18304904703103,4.39104084732634,108.577401192637,-7.35241229009651,-5.61936140006542,80.884063590539,92.5164792555254,46.4715005816208,60.8569212873207,20.9189608375339,29.468786351299,54.8080651415277,52.5009693679721,67.0027142303218,18.5343156262117,66.4598681659558,79.6432725862738,98.1000387747189,85.6921287320667,99.6122528111671,50.601008142691,68.3986041101202,94.6878635129895,97.440868553703,76.6963939511439,34.3931756494765,83.2105467235363,90.1899961225281,27.1423032183017,31.756494765413,93.6021713842575,92.1675067855758,84.9554090732842,86.7002714230322,94.3388910430399,64.0558355951919,94.9592865451726,87.3206669251648,84.7227607599845,95.0756107018224,99.3796044978674,94.7654129507561,10.1977510663048,84.1023652578519,27.723924001551,81.155486622722,95.967429236138,56.6110895696006,42.4583171772005,86.0411012020163,97.7510663047693,98.6428848390849,0.659170221015898,6.70802636680884,COc1ccc(CCN2C(=O)c3[nH]nc(-c4cc(Cl)c(C)cc4O)c3C2c2ccccc2F)cc1,"InChI=1S/C27H23ClFN3O3/c1-15-13-22(33)19(14-20(15)28)24-23-25(31-30-24)27(34)32(26(23)18-5-3-4-6-21(18)29)12-11-16-7-9-17(35-2)10-8-16/h3-10,13-14,26,33H,11-12H2,1-2H3,(H,30,31)",VPVZJFQMADAAFG-UHFFFAOYSA-N,-1.08162554725177,3.03824930154086,1,0,0,9
MMV638723,N1(C=CC(N)=NC1=O)C2O[C@@H]([C@@H](O)[C@H]2O)CO,Probe-like,Commercial libraries,243.219,-2.563,8,4,4,0.448930489231489,4,130.83,0.330989290773869,0.841900324821472,0.715086138248444,0.0005727168412704,0.0037154762540012,0.116615658253431,0.0025796834612265,0.0130799510516226,0.0006220352835953,0.0461484875530005,0.0001234964496688,0.0535431388765574,0.333565858006477,0.904986584186554,0.888574612140656,0.0090400308836251,0.0240555446594954,0.01007531338837,0.0122125442605466,0.0094570661894977,0.120066571980715,0.0016256210248684,0.0271906192414463,0.0031268945895135,0.0625248795375228,0.0036964972387068,0.0023891834425739,0.0054961020476184,0.166328247264028,0.227454969286919,0.0367098998278379,-5.81734703325541,20.6272327024177,-19.6195636877316,8.66682684169492,-21.7935373891132,2.09629108231992,-1.8625028008121,13.8405385849507,-0.704247077997976,-0.350683908712886,25.4749903063203,9.61613028305545,82.3575029081039,86.0217138425746,63.8037999224506,40.0930593253199,80.1085692128732,80.7289647150058,69.5618456766188,60.6048856145793,38.6196200077549,8.29778984102365,7.40597130670803,41.1012020162854,15.8976347421481,6.97944939899186,4.8856145792943,2.09383481969756,9.61613028305545,21.4424195424583,78.4412563008918,81.8922062815045,25.2811167119038,45.0562233423808,50.1744862349748,35.3625436215587,40.4808065141528,34.5482745250097,63.3578906552928,31.9891430787127,5.31213648701047,11.3997673516867,34.587049243893,40.5971306708026,18.8832880961613,27.3749515316014,82.5901512214036,24.6219464908879,18.4567661884451,15.2772392400155,33.1523846452113,9.4610314075223,52.1132221791392,1.04691740984878,24.7382706475378,5.93253198914308,3.79992245056223,86.816595579682,33.6952307095774,Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8?/m1/s1",UHDGCWIWMRVCDJ-ZRTZXPPTSA-N,1.64781242610331,3.54889461460013,0,2,1,6
