smiles,identifier,search_type,database
Cc1ccc(NC(=O)Nc2cccc(Br)c2)cc1Cl,ZINC15 : ZINC000013320089-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(O)cc1)Nc1ccc(Br)cc1,ZINC15 : ZINC000186510088-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,ZINC15 : ZINC000000286713-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(Cl)cc1F,ZINC15 : ZINC000051354356-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Br)c(Cl)c1,ZINC15 : ZINC000003183600-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(CO)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000398501830-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(F)cc1F,ZINC15 : ZINC000000476031-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(F)cc1Cl,ZINC15 : ZINC000044845021-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1cc(Cl)cc(Cl)c1,ZINC15 : ZINC000002493370-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(F)cc1)Nc1ccc(Br)cc1,ZINC15 : ZINC000018176728-DMCH,espsim_electrostatic,zinc15
S=C(Nc1ccc(Cl)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000006471400-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cc(F)cc(F)c1,ZINC15 : ZINC001187539401-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1ccc(F)c(Cl)c1,ZINC15 : ZINC000000182239-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1ccc(F)c(Br)c1,ZINC15 : ZINC000135353826-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(O)c(F)c1,ZINC15 : ZINC000398417662-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccccc1Cl,ZINC15 : ZINC000035132884-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(O)c1)Nc1ccc(Br)cc1Cl,ZINC15 : ZINC001187305152-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(O)cc1F,ZINC15 : ZINC000085203894-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,ZINC15 : ZINC000000084701-DMCH,espsim_electrostatic,zinc15
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1Br,ZINC15 : ZINC000000371333-DMCH,espsim_electrostatic,zinc15
Cc1ccc(NC(=O)Nc2cccc(Br)c2)cc1C,ZINC15 : ZINC000051354164-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Br)cc1F,ZINC15 : ZINC000000475611-DMCH,espsim_electrostatic,zinc15
Cc1cccc(NC(=O)Nc2ccc(Br)c(Cl)c2)c1,ZINC15 : ZINC000013321276-DMCH,espsim_electrostatic,zinc15
Cc1cc(Br)ccc1NC(=O)Nc1ccc(Cl)cc1,ZINC15 : ZINC000008301306-DMCH,espsim_electrostatic,zinc15
Cc1cc(F)ccc1NC(=O)Nc1cccc(Cl)c1,ZINC15 : ZINC000013320078-DMCH,espsim_electrostatic,zinc15
Cc1cc(I)ccc1NC(=O)Nc1cccc(Cl)c1,ZINC15 : ZINC000000639131-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(CO)cc1Cl,ZINC15 : ZINC001202248702-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(I)cc1F,ZINC15 : ZINC000001231738-DMCH,espsim_electrostatic,zinc15
S=C(Nc1cccc(Cl)c1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000097509-DMCH,espsim_electrostatic,zinc15
S=C(Nc1ccccc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000395210-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(O)cc1)Nc1cc(Cl)cc(Cl)c1,ZINC15 : ZINC000230002499-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,ZINC15 : ZINC000000121480-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(CO)cc1,ZINC15 : ZINC000398501709-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1ccc(O)c(Br)c1,ZINC15 : ZINC001201954908-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1ccc(O)c(Cl)c1,ZINC15 : ZINC000085204564-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccccc1)Nc1cc(O)cc(Cl)c1,ZINC15 : ZINC001201956619-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(F)c1)Nc1cccc(Br)c1,ZINC15 : ZINC000038076472-DMCH,espsim_electrostatic,zinc15
O=C(Nc1cccc(F)c1)Nc1ccc(F)c(Cl)c1,ZINC15 : ZINC000217310665-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc(F)c1F,ZINC15 : ZINC001202323991-DMCH,espsim_electrostatic,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000295284-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000293177-DMCH,espsim_shape,zinc15
O=C(Nc1ccccc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000120475-DMCH,espsim_shape,zinc15
O=C(NC1=CC=CC=C1)NC1=CC(Cl)=CC=C1,ENAMINE-REAL : Z44586313-DMCH,espsim_shape,enamine-real
O=C(Nc1ccc(O)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000019015517-DMCH,espsim_shape,zinc15
O=C(NC1=CC=C(O)C=C1)NC1=CC=CC(Cl)=C1,ENAMINE-REAL : Z276540540-DMCH,espsim_shape,enamine-real
O=C(Nc1ccc(Br)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000001665921-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Br)c(Cl)c1,ZINC15 : ZINC000003017048-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(I)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000003158935-DMCH,espsim_shape,zinc15
NC1=CC=C(NC(=O)NC2=CC=CC(Cl)=C2)C=C1,ENAMINE-REAL : Z3219850809-DMCH,espsim_shape,enamine-real
O=C(Nc1ccc([S-])cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000016398995-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(F)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000095157-DMCH,espsim_shape,zinc15
S=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000618517-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000002738738-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(O)c(Br)c1,ZINC15 : ZINC001202247717-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Br)cc1O,ZINC15 : ZINC001202247536-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Br)cc1,ZINC15 : ZINC000000143576-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Cl)c(Cl)c1,ZINC15 : ZINC000000396648-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(CO)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000085202830-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Br)cc1F,ZINC15 : ZINC000002652791-DMCH,espsim_shape,zinc15
Cc1cccc(NC(=O)Nc2ccc(Br)cc2)c1,ZINC15 : ZINC000018176734-DMCH,espsim_shape,zinc15
O=C(NC1=CC=CC(Cl)=C1)NC1=CC=C(F)C(F)=C1,ENAMINE-REAL : Z44603305-DMCH,espsim_shape,enamine-real
O=C(Nc1cccc(Cl)c1)Nc1ccc(F)c(F)c1,ZINC15 : ZINC000006331192-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc(F)c1,ZINC15 : ZINC000038076471-DMCH,espsim_shape,zinc15
COc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,ZINC15 : ZINC000000137690-DMCH,espsim_shape,zinc15
O=C(NC1=CC(O)=CC=C1)NC1=CC=CC(Cl)=C1,ENAMINE-REAL : Z55290375-DMCH,espsim_shape,enamine-real
O=C(Nc1ccc(Br)cc1)Nc1ccc(Cl)c(Cl)c1,ZINC15 : ZINC000000640482-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(O)c1)Nc1cccc(Cl)c1,ZINC15 : ZINC000020212826-DMCH,espsim_shape,zinc15
O=C(Nc1ccccc1)Nc1ccc(Br)cc1,ZINC15 : ZINC000000395110-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cc(O)cc(Cl)c1,ZINC15 : ZINC001202337027-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(F)c(Cl)c1,ZINC15 : ZINC000000182085-DMCH,espsim_shape,zinc15
O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000005512354-DMCH,espsim_shape,zinc15
NC1=CC=CC(NC(=O)NC2=CC=CC(Cl)=C2)=C1,ENAMINE-REAL : Z3219850360-DMCH,espsim_shape,enamine-real
O=C(NC1=CC(F)=CC=C1)NC1=CC=CC(Cl)=C1,ENAMINE-REAL : Z44590093-DMCH,espsim_shape,enamine-real
O=C(Nc1cccc(F)c1)Nc1cccc(Cl)c1,ZINC15 : ZINC000000238825-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,ZINC15 : ZINC000001036909-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(F)c(O)c1,ZINC15 : ZINC001202247097-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc(CO)c1,ZINC15 : ZINC000398469882-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(O)c(Cl)c1,ZINC15 : ZINC000398514012-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(O)c(F)c1,ZINC15 : ZINC000085200878-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(Cl)cc1O,ZINC15 : ZINC001202333565-DMCH,espsim_shape,zinc15
Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1O,ZINC15 : ZINC000082286996-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(OC(F)F)cc1)Nc1cccc(Cl)c1,ZINC15 : ZINC000009750781-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(Cl)c(Cl)c1,ZINC15 : ZINC000000889233-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc([O-])c(Cl)c1,ZINC15 : ZINC000398514012-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc([N+](=O)[O-])c1,ZINC15 : ZINC000018176736-DMCH,espsim_shape,zinc15
O=C(Nc1ccccc1)Nc1cccc(Br)c1,ZINC15 : ZINC000005483937-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(CO)c(Cl)c1,ZINC15 : ZINC001202248081-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(F)c(Cl)c1,ZINC15 : ZINC000000397721-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Cl)c(CO)c1,ZINC15 : ZINC001202247618-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(O)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000186510194-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1cccc(O)c1,ZINC15 : ZINC000000388955-DMCH,espsim_shape,zinc15
O=C(NC1=CC=C(O)C=C1)NC1=CC=CC(Br)=C1,ENAMINE-REAL : Z1736570490-DMCH,espsim_shape,enamine-real
O=C(Nc1ccc(F)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000000275330-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(I)cc1)Nc1cccc(Br)c1,ZINC15 : ZINC000051354352-DMCH,espsim_shape,zinc15
Cc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,ZINC15 : ZINC000000050671-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1ccc(F)c(O)c1,ZINC15 : ZINC001202333567-DMCH,espsim_shape,zinc15
O=C(Nc1ccc([S-])cc1)Nc1cccc(Br)c1,ZINC15 : ZINC001187464663-DMCH,espsim_shape,zinc15
O=C(Nc1ccccc1)Nc1ccc(Br)c(Cl)c1,ZINC15 : ZINC000000046411-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Cl)cc1)Nc1cccc(F)c1,ZINC15 : ZINC000004010767-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(O)c(Cl)c1,ZINC15 : ZINC000398463015-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(Cl)cc1F,ZINC15 : ZINC000044845036-DMCH,espsim_shape,zinc15
O=C(Nc1ccc(Br)cc1)Nc1cccc(O)c1Cl,ZINC15 : ZINC001202333210-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(Cl)cc1O,ZINC15 : ZINC001187464485-DMCH,espsim_shape,zinc15
COc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1O,ZINC15 : ZINC001202237980-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(CO)c(F)c1,ZINC15 : ZINC001202248476-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc(F)c(F)c1,ZINC15 : ZINC000051354348-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Br)c1)Nc1ccc([O-])c(Cl)c1,ZINC15 : ZINC000398463015-DMCH,espsim_shape,zinc15
O=C(Nc1cccc(Cl)c1)Nc1ccc(O)cc1O,ZINC15 : ZINC001202238128-DMCH,espsim_shape,zinc15
O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,ZINC15 : ZINC000000286713-DMCH,espsim_shape,zinc15
