Compound_names,Smiles,chemical_class,np_classifier_pathway,np_classifier_superclass,np_classifier_class,Canonical_smiles,standard_inchi,standard_inchi_key,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,NP_likeness,SA_score,Pfizer,GSK,Golden_Triangle,Rotatable_bonds
6-hydroxysalvinolone,OC1=C2C(C)(C)CCC[C@@]2(c2c(C1)cc(C(C)C)c(c2O)O)C,Terpenoid,Terpenoids,Diterpenoids,Abietane diterpenoids,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)C1=C(O)C2,"InChI=1S/C20H28O3/c1-11(2)13-9-12-10-14(21)18-19(3,4)7-6-8-20(18,5)15(12)17(23)16(13)22/h9,11,21-23H,6-8,10H2,1-5H3/t20-/m1/s1",BFXSCDFJDLQVRW-HXUWFJFHSA-N,316.441,5.05720000000001,3,3,3,0.634802819538609,1,60.69,0.0628350652754306,0.732404947280884,0.540823596715927,0.409554636478424,0.52415823340416,0.374008104205132,0.47863934636116,0.228089437633753,0.0737703731283545,0.885369503498077,0.533187088370323,0.276208333484829,0.0277508625760674,0.145379262790084,0.999937629699707,0.0042024419177323,0.0062633728142827,0.0533399384468793,0.322854501008987,0.229906991124153,0.25291740000248,0.0774906096979975,0.94414324760437,0.32746984064579,0.640915334224701,0.0054940815083682,0.500965011119843,0.973383927345276,0.294780734181404,0.835854291915894,0.535049551725388,-4.69425771446494,62.705693149094,62.9242692113639,-10.6815051295334,-6.08731519293638,2.66524402206786,3.83954469538486,96.8901974426995,-4.86301515939041,-1.55735537701468,45.9868165955797,89.0267545560295,31.1748739821636,77.2586273749515,20.9189608375339,64.7537805350911,54.8080651415277,39.2206281504459,23.419930205506,49.2438929817759,21.7526172935246,80.4187669639395,84.8778596355176,85.5758045754168,89.9185730903451,69.1353237689027,56.8437378829004,97.8673904614192,81.2330360604886,69.4842962388523,24.5056223342381,26.9096549050019,87.8635129895308,28.4606436603335,16.5955796820473,62.039550213261,91.7022101589763,94.1837921675068,84.9941837921675,88.832880961613,77.7820860798759,67.700659170221,90.2287708414114,47.111283443195,97.2082202404032,99.4959286545173,90.2287708414114,87.5920899573478,65.8006979449399,67.8169833268709,72.3536254362156,84.2186894145017,18.6506397828616,82.3187281892206,59.8293912369135,93.8735944164405,86.2349747964327,16.285381930981,24.5443970531214,1.54252758456908,3.88010665221602,2,1,1,9
6-methoxytecleanthine,COc1ccc2c(c1OC)n(C)c1c(c2=O)c(OC)c2c(c1)OCO2,Alkaloid,Alkaloids,Anthranilic acid alkaloids,Acridone alkaloids,COc1ccc2c(=O)c3c(OC)c4c(cc3n(C)c2c1OC)OCO4,"InChI=1S/C18H17NO6/c1-19-10-7-12-17(25-8-24-12)18(23-4)13(10)15(20)9-5-6-11(21-2)16(22-3)14(9)19/h5-7H,8H2,1-4H3",RATVKISXWJHNNK-UHFFFAOYSA-N,343.335,2.4462,7,0,4,0.680648014223955,0,68.15,0.534298419952393,0.832142126560211,0.851838040351868,0.943638753890991,0.671208679676056,0.123920929431915,0.208683124184608,0.254102604836226,0.256559605896473,0.706327033042908,0.922012495994568,0.0248306656256318,0.0466931005939841,0.940344822406769,0.999861562252045,0.0552920343354344,0.0323618285357952,0.885221886634827,0.189869101345539,0.0392630320042371,0.0473930239677429,0.0266733141615986,0.966095471382141,0.826608312129974,0.455337995290756,0.200922340154648,0.122550469636917,0.226553601026535,0.306572717428207,0.395197850465775,0.60133101940155,-4.23654732145461,50.722446479336,27.1001895538624,19.5242717439427,-8.16875497749097,2.90715422217092,2.14757439588028,75.4616560099955,-3.92516872375198,2.53540748069025,52.2683210546724,52.2683210546724,77.3555641721598,11.7681271810779,63.8037999224506,71.6944552151997,22.4893369523071,45.0949980612641,84.8003101977511,59.1702210158976,60.9926328034122,96.8204730515704,90.1124466847615,42.8460643660334,76.6188445133773,70.9577355564172,76.6576192322606,73.9433889104304,95.8511050794882,10.7405971306708,34.6645986816596,87.1267933307484,83.5207444746026,85.5758045754168,61.3028305544785,98.8755331523846,84.4125630089182,71.1128344319504,24.8158200853044,75.6882512601784,85.9247770453664,89.0655292749128,81.0779371849554,93.9899185730903,87.0492438929818,74.4086855370299,90.8103916246607,46.9949592865452,68.3598293912369,93.8348196975572,62.6211709965103,59.3640946103141,66.614967041489,64.7925552539744,74.1760372237301,63.4354400930593,50.1744862349748,33.4238076773943,57.8131058549826,0.932798930167016,2.67309585156126,1,2,2,7
6-O-acetyl-2-hydroxyswietenin,COC(=O)[C@@H]([C@H]1C(C)(C)C(OC(=O)/C(=C/C)/C)[C@]2(C(=O)[C@]1(C)C1CC[C@@]3(C(C1=C2)CC(=O)O[C@H]3c1ccoc1)C)O)OC(=O)C,Terpenoid,Terpenoids,Triterpenoids,Limonoids,C/C=C(\C)C(=O)OC1C(C)(C)[C@H]([C@@H](OC(C)=O)C(=O)OC)[C@]2(C)C(=O)[C@@]1(O)C=C1C3CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CCC12,"InChI=1S/C34H42O11/c1-9-17(2)27(37)45-30-31(4,5)25(24(28(38)41-8)43-18(3)35)33(7)21-10-12-32(6)22(20(21)15-34(30,40)29(33)39)14-23(36)44-26(32)19-11-13-42-16-19/h9,11,13,15-16,21-22,24-26,30,40H,10,12,14H2,1-8H3/b17-9+/t21?,22?,24-,25+,26+,30?,32-,33-,34+/m1/s1",KQJNENMKRYMNJO-HDEPKMHESA-N,626.699,4.1853,11,1,2,0.209137398816347,9,155.64,0.183250043354929,0.686356520652771,0.761625516414642,0.0015347587352152,0.354003655910492,0.0197680336423218,0.370277488231659,0.0107276540482416,0.0406154684722423,0.794799554347992,0.972579145431519,0.0493487764149904,0.15103657245636,0.792676091194153,0.9995760679245,0.0542572367936372,0.107846856117249,0.0168765518814325,0.435375505685806,0.0365177724510431,0.0923134498298168,0.0185780767351388,0.94762213230133,0.915468776226044,0.671057450771332,0.0257520385086536,0.058632419258356,0.814844977855682,0.123026295006275,0.228753192722797,0.368699955940247,-5.00549993481078,112.440251955328,91.3045415944661,49.2996858141649,-7.22960612233656,4.60815213570516,3.04111382710623,96.6966898216776,-5.35871551202116,7.57555187798822,90.5001938735944,79.9922450562233,90.7328421868942,36.6808840635905,9.84877859635518,13.1446297014347,93.9511438542071,85.5758045754168,49.2826677006592,45.5990694067468,44.5909267157813,14.3466459868166,76.0759984490112,6.90189996122528,85.8472276075999,5.07948817371074,47.4990306320279,87.0492438929818,98.5653354013183,20.2791779759597,60.3334625823963,70.8801861186506,74.4474602559131,85.3043815432338,87.1267933307484,43.9705312136487,95.8511050794882,69.4067468010857,51.9581233036061,70.2210158976347,78.9453276463746,94.8429623885227,91.39201240791,71.7720046529663,77.2392400155099,95.8511050794882,78.2086079875921,24.8158200853044,56.2233423807677,48.5459480418767,93.5633966653742,93.9511438542071,86.9329197363319,73.2842186894145,99.6510275300504,81.7758821248546,85.6145792943001,10.1977510663048,85.6533540131834,2.79216073697538,6.28860718975994,1,0,1,15
6-O-deacetylsecomahoganin,COC(=O)[C@]1(C)[C@H](CC[C@@]2([C@]31O[C@@H]3C(=O)O[C@H]2c1ccoc1)C)[C@@]1(C)C=CC(=O)C([C@@H]1CO)(C)C,Terpenoid,Terpenoids,Triterpenoids,Limonoids,COC(=O)[C@]1(C)[C@@H]([C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2CO)CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,"InChI=1S/C27H34O8/c1-23(2)17(13-28)24(3,10-8-18(23)29)16-7-11-25(4)19(15-9-12-33-14-15)34-21(30)20-27(25,35-20)26(16,5)22(31)32-6/h8-10,12,14,16-17,19-20,28H,7,11,13H2,1-6H3/t16-,17+,19+,20-,24-,25+,26+,27-/m1/s1",FRQQICZGMXISSV-LAMXMUIOSA-N,486.561,3.3906,8,1,4,0.508668767312011,8,115.57,0.166093660891056,0.498685696721077,0.778386223316193,0.0013169147830922,0.249550822377205,0.0137902171351015,0.172207885980606,0.0079979664878919,0.0116125451400876,0.685743391513825,0.957780981063843,0.0229421532712876,0.07723438590765,0.52608482837677,0.999923264980316,0.0349531911313533,0.164214146137238,0.0066851469455286,0.542508989572525,0.0179922768846154,0.0932557396590709,0.010125632956624,0.974599766731262,0.719586062431336,0.424617660045624,0.005611498421058,0.0378093909472227,0.352465862035751,0.0333995203487575,0.370420724153519,0.296761620044708,-4.88462752866249,79.71185587253,55.483926361753,49.3448636143363,-7.9930146179228,3.6458130641415,2.62254127171043,96.1098461031808,-4.49672428250945,4.66484389937364,80.2636680884064,67.6618844513377,82.3575029081039,36.6808840635905,63.8037999224506,48.0031019775107,91.9736331911594,75.8045754168282,46.6459868165956,30.5932531989143,47.4214811942613,13.183404420318,68.5537029856534,4.73051570376115,73.9046141915471,2.5979061651803,27.1035284994184,71.3067080263668,97.7898410236526,10.0038774718883,45.0562233423808,55.2927491275688,86.7778208607988,78.9453276463746,90.6940674680109,29.4300116324157,97.5184179914696,50.2520356727414,52.2295463357891,61.1865063978286,89.9185730903451,84.6839860411012,79.410624272974,47.4602559131446,69.9108181465684,80.2636680884064,58.1620783249321,44.0480806514153,50.4846839860411,56.0682435052346,82.2799534703373,80.884063590539,87.0492438929818,66.3823187281892,94.9205118262893,72.6250484683986,84.6839860411012,22.5281116711904,72.6250484683986,2.94923821439226,5.68518514272994,1,1,1,11
"7,3'-O-dimethylquercetin",COc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)OC)O,Flavonoid,Shikimates and phenylpropanoids,Flavonoids,Flavonols,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,"InChI=1S/C17H14O7/c1-22-9-6-11(19)14-13(7-9)24-17(16(21)15(14)20)8-3-4-10(18)12(5-8)23-2/h3-7,18-19,21H,1-2H3",MYMGKIQXYXSRIJ-UHFFFAOYSA-N,330.292,2.594,7,3,4,0.67686228025044,0,109.36,0.478310531377792,0.17358220666647,0.477751138806343,0.927426540851593,0.402130353450775,0.0819771781563758,0.354446819424629,0.111978309601545,0.294642639160156,0.519689708948135,0.8322389960289,0.0204348431900143,0.0419462297111749,0.917026889324188,0.998074674606323,0.0388796854764223,0.0452592249959707,0.868509840965271,0.352022445201874,0.499616158008575,0.473381346464157,0.0534053776413202,0.785547292232513,0.607455813884735,0.639870542287827,0.352978098392487,0.164869685471058,0.787029194831848,0.437919855117798,0.651310420036316,0.627758246660233,-5.12551538871873,89.8459655549173,17.8535372794038,9.11619814522038,-11.5806705424229,2.31764156142504,2.18021796755551,90.6836281414508,-4.38217235074233,3.42830041443673,49.1663435440093,55.0988755331524,77.3555641721598,77.2586273749515,63.8037999224506,71.1128344319504,22.4893369523071,72.7025979061652,81.1942613416053,11.3222179139201,18.301667312912,96.2000775494378,78.6739046141915,29.8177588212485,84.9941837921675,51.8805738658395,78.3637068631252,53.0050407134548,91.9348584722761,8.72431174873982,32.6483132997286,83.8309422256689,58.7049243892982,80.7677394338891,70.4148894920512,98.7592089957348,92.6328034121753,97.4020938348197,94.3001163241566,84.8003101977511,52.6560682435052,80.0697944939899,90.1899961225281,97.3633191159364,90.2287708414114,94.9980612640558,94.3776657619232,71.4618069019,69.4067468010857,41.0236525785188,86.7390461419155,50.2908103916247,52.9274912756883,30.9810003877472,36.874757658007,63.9395114385421,74.6025591314463,24.4668476153548,64.3660333462582,1.30370121352019,2.37558175503897,0,2,2,8
7-deacetoxy-7-oxogedunin,O=C1O[C@@H](c2ccoc2)[C@]2([C@]3([C@@H]1O3)[C@]1(C)C(=O)C[C@@H]3[C@](C1CC2)(C)C=CC(=O)C3(C)C)C,Terpenoid,Terpenoids,Triterpenoids,Limonoids,CC1(C)C(=O)C=C[C@]2(C)C3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12,"InChI=1S/C26H30O6/c1-22(2)16-12-18(28)25(5)15(23(16,3)9-7-17(22)27)6-10-24(4)19(14-8-11-30-13-14)31-21(29)20-26(24,25)32-20/h7-9,11,13,15-16,19-20H,6,10,12H2,1-5H3/t15?,16-,19-,20+,23+,24-,25-,26+/m0/s1",PMISPNORJONCHB-LLWDQIFWSA-N,438.52,4.1981,6,0,4,0.48254834165637,8,86.11,0.157343636453152,0.709789472818375,0.75582263469696,0.0042008829419501,0.314456695318222,0.0179716564714908,0.259403469413519,0.0074930704897269,0.0118234528694301,0.685498106479645,0.889691662788391,0.0404540047980844,0.0911622203886508,0.4726114153862,0.999957084655762,0.226649487763643,0.531090420484543,0.0033734827768057,0.689317339658737,0.102787698060274,0.309895354509354,0.0599540337920188,0.979453253746033,0.543758499622345,0.833311820030212,0.0411921042948961,0.131136405467987,0.610901474952698,0.108324205130339,0.506536129117012,0.198332494497299,-4.9253187498419,89.6211543912877,32.1111077640036,63.455631244352,-5.69934658493042,4.64803285055675,3.27869129100211,95.5832890413108,-4.61500159080657,3.15019366402092,73.3617681271811,80.1861186506398,69.5036835982939,11.7681271810779,63.8037999224506,44.2419542458317,91.9736331911594,58.0457541682823,45.2113222179139,46.9949592865452,43.737882900349,23.4974796432726,73.5556417215975,6.24272974020938,80.1085692128732,2.287708414114,27.181077937185,71.3067080263668,94.6878635129895,16.6731291198139,48.8949205118263,52.4234199302055,90.1899961225281,93.408297789841,94.7654129507561,20.2404032570764,98.9143078712679,88.2512601783637,89.0655292749128,86.0798759208996,91.8960837533928,77.3167894532765,96.8204730515704,77.9371849554091,87.8635129895308,89.4920511826289,76.5025203567274,58.5886002326483,42.3807677394339,53.3540131834044,86.6227219852656,63.396665374176,90.4226444358278,84.8003101977511,99.7673516867003,86.0798759208996,83.7533927879023,20.1628538193098,62.039550213261,3.16457745187003,5.52347157463688,1,0,2,6
"7-hydroxy-4',5,6,8-tetramethoxyflavanone",COc1ccc(cc1)C1CC(=O)c2c(O1)c(OC)c(c(c2OC)OC)O,Flavonoid,Shikimates and phenylpropanoids,Flavonoids,Flavanones,COc1ccc(C2CC(=O)c3c(OC)c(OC)c(O)c(OC)c3O2)cc1,"InChI=1S/C19H20O7/c1-22-11-7-5-10(6-8-11)13-9-12(20)14-16(23-2)18(24-3)15(21)19(25-4)17(14)26-13/h5-8,13,21H,9H2,1-4H3",LYSGCPDNGHZZCQ-UHFFFAOYSA-N,360.362,3.1331,7,1,4,0.876822376412462,1,83.45,0.172409971803427,0.430932518839836,0.816399908065796,0.687365502119064,0.766549170017242,0.18984210640192,0.713388454914093,0.22947141379118,0.148696409910917,0.663179868459702,0.83946225643158,0.0298865599557757,0.0130834705196321,0.837956523895264,0.999421346187592,0.0091217687353491,0.0209498889744281,0.587893092632294,0.123257492482662,0.071479020640254,0.139525642991066,0.0392537470906972,0.952809453010559,0.707039439678192,0.350882437825203,0.117036155611277,0.0883468974381685,0.536494612693787,0.216608047485352,0.216813212633133,0.438194334506989,-4.86605730778078,79.3506595812055,35.8001779502828,3.24872007574303,-7.79386921707176,2.65997083371718,2.46365779073924,91.5019424273622,-4.63766558247226,12.4361312905243,55.8743699108182,63.5129895308259,77.3555641721598,36.6808840635905,63.8037999224506,97.4796432725863,54.8080651415277,56.0294687863513,47.6541295075611,26.2117099651028,53.6254362155874,88.832880961613,93.408297789841,59.8681659557968,95.1919348584723,69.174098487786,68.9414501744862,68.5537029856534,92.1287320666925,12.6017836370686,14.0752229546336,75.1454051958123,71.6556804963164,45.3276463745638,45.9480418766964,94.5715393563397,77.0065917022102,83.7533927879023,68.0496316401706,80.612640558356,80.884063590539,84.0248158200853,74.835207444746,90.034897246995,83.3656455990694,86.8553702985653,86.816595579682,22.87708414114,60.6824350523459,56.9988367584335,82.0473051570376,66.9639395114385,42.9236138037999,68.2822799534703,59.1702210158976,69.2904226444358,76.3861962000776,19.8138813493602,94.1837921675068,1.38240706258589,2.96051140653687,1,2,2,10
7-O-methylluteolin,COc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O,Flavonoid,Shikimates and phenylpropanoids,Flavonoids,Flavones,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,"InChI=1S/C16H12O6/c1-21-9-5-12(19)16-13(20)7-14(22-15(16)6-9)8-2-3-10(17)11(18)4-8/h2-7,17-19H,1H3",RRRSSAVLTCVNIQ-UHFFFAOYSA-N,300.266,2.5854,6,3,4,0.628920115386532,0,100.13,0.65603152513504,0.183692799508572,0.437365800142288,0.965914499759674,0.504728651046753,0.0865352667868137,0.396533626317978,0.134694918990135,0.379479739069939,0.484447687864304,0.866624450683594,0.0191750513389706,0.0381437238305807,0.870714223384857,0.99933899641037,0.0481042824685573,0.0591566659510135,0.92490394115448,0.405039602518082,0.622093236446381,0.607452839612961,0.0789976608008146,0.787510907649994,0.64197256565094,0.738558900356293,0.462788444757462,0.245126777887344,0.845501685142517,0.391580891609192,0.753045880794525,0.58444310426712,-5.10329736073333,88.9916193491191,6.8173610900177,7.25615121647217,-11.6727674397636,2.1640257224957,2.38763013468431,90.8081779007627,-4.36013702657515,-2.54446975740386,40.4420317952695,54.9825513765025,69.5036835982939,77.2586273749515,63.8037999224506,64.3660333462582,22.4893369523071,67.3904614191547,90.6552927491276,11.8262892594029,15.7813105854983,97.9061651803024,84.1023652578519,31.5626211709965,86.7390461419155,56.5723148507173,82.3575029081039,49.9030632027918,93.4470725087243,8.33656455990694,31.0973245443971,78.1698332687088,70.0659170221016,84.1799146956185,77.4718883288096,99.2632803412175,94.881737107406,97.983714618069,96.1613028305545,88.9879798371462,52.7336176812718,81.8534315626212,94.2225668863901,98.3714618069019,93.408297789841,96.3939511438542,93.3307483520744,79.7983714618069,67.6618844513377,42.3419930205506,86.5839472663823,36.9135323768903,50.2132609538581,29.9728576967817,28.1116711903839,67.7394338891043,74.835207444746,24.6994959286545,18.5343156262117,1.23519134892309,2.33253470649319,0,2,2,6
7-O-methylnaringenin,COc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(cc1)O,Flavonoid,Shikimates and phenylpropanoids,Flavonoids,Flavanones,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,"InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3/t14-/m0/s1",DJOJDHGQRNZXQQ-AWEZNQCLSA-N,286.283,2.8129,5,2,4,0.887434390043425,1,75.99,0.607125896215439,0.510547542572022,0.801985895633698,0.886798191070557,0.693132925033569,0.197055327892303,0.536456787586212,0.256138564646244,0.407181525230408,0.568636012077332,0.718316459655762,0.0167311649769544,0.0434375345706939,0.616812646389008,0.999902725219727,0.019344345619902,0.0355549283325672,0.708088278770447,0.236605669558048,0.263842652738094,0.474368578195572,0.0590509332716465,0.903923141956329,0.533603900671005,0.432407531142235,0.36541862487793,0.12105085849762,0.634450930356979,0.330031940340996,0.439232939481735,0.316209998726845,-4.79325024227988,114.636303362222,26.1930819326959,-19.5643002602101,-9.88495540071622,2.41714111469032,2.61992598132138,91.2456224008679,-4.3759222816452,1.70298700480461,36.4482357502908,59.0926715781311,59.1120589375727,60.8569212873207,63.8037999224506,98.3326870880186,54.8080651415277,50.7561070182241,88.2512601783637,31.4850717332299,51.1826289259403,94.6878635129895,90.7716169057774,61.5742535866615,91.1593640946103,71.1516091508337,83.1329972857697,57.2702597906165,88.018611865064,7.05699883675843,33.1911593640946,60.6824350523459,85.4982551376503,65.8006979449399,63.8231872818922,96.6265994571539,87.8247382706475,94.881737107406,94.3776657619232,85.9247770453664,67.700659170221,76.8902675455603,79.9534703373401,97.5184179914696,86.8553702985653,90.5001938735944,91.6246607212098,51.6479255525398,52.0356727413726,61.9232260566111,94.1837921675068,58.2396277626987,8.64676231097324,47.3827064753781,42.8848390849166,72.5862737495153,75.8433501357115,24.5831717720047,51.686700271423,1.50444776376111,2.73703717375049,0,2,2,5
"(8',9'-dihydroxy)-3-farnesylindole",C/C(=C\Cc1c[nH]c2c1cccc2)/CC/C=C(/C(C(C=C(C)C)O)O)\C,Alkaloid,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,CC(C)=CC(O)C(O)/C(C)=C/CC/C(C)=C/Cc1c[nH]c2ccccc12,"InChI=1S/C23H31NO2/c1-16(2)14-22(25)23(26)18(4)9-7-8-17(3)12-13-19-15-24-21-11-6-5-10-20(19)21/h5-6,9-12,14-15,22-26H,7-8,13H2,1-4H3/b17-12+,18-9+",RWUFSDSPFFBHHT-QUOXUHNXSA-N,353.506,5.07120000000001,2,3,3,0.580277069156462,2,56.25,0.142868520319462,0.787247884273529,0.690335613489151,0.549331563711166,0.653664273023605,0.250576424598694,0.351371774077416,0.409559893608093,0.641948133707047,0.660564315319061,0.615712773799896,0.245775398612022,0.245601692795753,0.246295177936554,0.999604058265686,0.0080642372369766,0.0065409204922616,0.42898340523243,0.24652536958456,0.0417328711599111,0.064189126715064,0.0332600723952054,0.897085189819336,0.879143178462982,0.197222174704075,0.0049586923560127,0.38371767103672,0.504873532056809,0.0517484910786151,0.578325754404068,0.885394275188446,-5.31573399942105,64.6322424140107,45.4807187453157,45.0758941245146,-10.3216010592633,2.94885773531474,3.83737439552036,104.76675264481,-5.28484960943379,21.0473672523105,54.3233811554866,89.0655292749128,16.3823187281892,77.2586273749515,20.9189608375339,58.278402481582,68.8639007367197,34.9747964327259,42.8848390849166,54.5948041876696,35.129895308259,84.3737882900349,89.4145017448624,71.3454827452501,84.9166343544009,81.155486622722,89.2594028693292,68.3598293912369,84.1411399767352,65.4905001938736,71.4230321830167,36.2931368747577,74.8739821636293,42.535866614967,17.2159751841799,91.2369135323769,88.4063590538969,72.276075998449,35.6339666537418,78.596355176425,66.4986428848391,91.8960837533928,60.9150833656456,45.4439705312137,95.8123303606049,85.73090345095,65.412950756107,64.598681659558,85.3431562621171,30.9034509499806,73.3229934082978,74.7188832880962,85.188057386584,43.3113609926328,76.5412950756107,93.8735944164405,96.7041488949205,10.8569212873207,98.1000387747189,2.01956726129608,3.74979930369089,2,1,1,14
carumoside,OC[C@H]1OC(Oc2c3ccoc3c(c3c2ccc(=O)o3)OC)[C@@H]([C@H]([C@@H]1O)O)O,Coumarin,Shikimates and phenylpropanoids,Coumarins,Simple coumarins,COc1c2occc2c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2ccc(=O)oc12,"InChI=1S/C18H18O10/c1-24-17-15-8(4-5-25-15)14(7-2-3-10(20)27-16(7)17)28-18-13(23)12(22)11(21)9(6-19)26-18/h2-5,9,11-13,18-19,21-23H,6H2,1H3/t9-,11-,12+,13-,18?/m1/s1",KYRQDWWGEOQECX-MSSMMTGSSA-N,394.332,-0.2735,10,4,4,0.435011534618929,5,151.96,0.363552272319794,0.270921114087105,0.657455766201019,0.028651597816497,0.0559307443909347,0.135099933296442,0.0290994852781295,0.0356830020435154,0.0122622712049633,0.214327739179134,0.011756182659883,0.0351743996143341,0.291890838742256,0.916197121143341,0.711628955602646,0.0289468672126531,0.0397308245301246,0.137633042410016,0.087403430044651,0.0363231159746646,0.0871736824512481,0.0208661932498216,0.202107961475849,0.0584383036941289,0.252403950691223,0.0258477575611323,0.010451523005031,0.0464106336236,0.199707543849945,0.2145877212286,0.436366337537766,-5.74415761609317,5.89833834980489,-0.750456357909882,58.0346773702672,-16.0648472029172,3.00808548441364,0.185932368218477,80.7296201192296,-3.08454830969019,3.89676529003743,64.2497091896084,20.1628538193098,88.9104303993796,86.0217138425746,63.8037999224506,38.3094222566886,83.9666537417604,85.1105079488174,72.9740209383482,16.8670027142303,30.7095773555642,45.5602946878635,40.2869329197363,46.4908879410624,46.568437378829,25.979061651803,27.9177975959674,25.0872431174874,33.8891043039938,14.7731678945328,75.6882512601784,83.6758433501357,21.1709965102753,75.9208995734781,67.3129119813881,76.1147731678945,70.9965102753005,69.3291973633191,49.2051182628926,72.004652966266,20.2016285381931,45.0949980612641,66.7312911981388,71.7720046529663,44.5133772780147,53.2764637456378,85.2268321054672,22.6832105467235,60.5273361768127,16.9833268708802,19.6200077549438,27.7626987204343,89.4145017448624,6.70802636680884,79.1004265219077,29.7789841023653,57.4253586661497,49.127568825126,67.3129119813881,1.9960413178081,4.05079093276783,0,2,2,9
